instance,estimated probability of purchase,Threshold1,Threshold2,purchased
35675,0.046880075,0,0,0
35676,0.038157915,0,0,0
35677,0.066305296,0,1,0
35678,0.057958431,0,1,0
35679,0.035460223,0,0,0
35680,0.051977673,0,1,1
35681,0.041958486,0,0,0
35682,0.037319032,0,0,0
35683,0.054192849,0,1,0
35684,0.075461719,0,1,0
35685,0.045385798,0,0,0
35686,0.048380426,0,0,0
35687,0.05206524,0,1,0
35688,0.075104447,0,1,0
35689,0.047257107,0,0,0
35690,0.046372144,0,0,0
35691,0.073220383,0,1,0
35692,0.060363461,0,1,1
35693,0.05571707,0,1,0
35694,0.052084964,0,1,0
35695,0.05475951,0,1,0
35696,0.049271834,0,0,0
35697,0.061059534,0,1,0
35698,0.052542181,0,1,0
35699,0.046862007,0,0,0
35700,0.043099357,0,0,0
35701,0.04094107,0,0,0
35702,0.054233645,0,1,0
35703,0.060789058,0,1,0
35704,0.046823592,0,0,1
35705,0.053086502,0,1,0
35706,0.046785159,0,0,0
35707,0.067760092,0,1,0
35708,0.05523179,0,1,0
35709,0.060698633,0,1,0
35710,0.050783057,0,1,0
35711,0.038223338,0,0,0
35712,0.00853169,0,0,0
35713,0.064813754,0,1,0
35714,0.058918564,0,1,0
35715,0.056626255,0,1,0
35716,0.060990421,0,1,0
35717,0.024205234,0,0,0
35718,0.038555659,0,0,0
35719,0.043516591,0,0,0
35720,0.067200548,0,1,1
35721,0.076879006,0,1,0
35722,0.049843134,0,0,0
35723,0.042700154,0,0,0
35724,0.046975901,0,0,0
35725,0.068717385,0,1,0
35726,0.060349627,0,1,0
35727,0.046510014,0,0,0
35728,0.037739865,0,0,0
35729,0.063592028,0,1,0
35730,0.053015247,0,1,0
35731,0.068523244,0,1,0
35732,0.030195155,0,0,0
35733,0.056754442,0,1,0
35734,0.112077723,0,1,0
35735,0.047648668,0,0,0
35736,0.043712028,0,0,0
35737,0.04181527,0,0,0
35738,0.077928943,0,1,0
35739,0.050567164,0,1,0
35740,0.046782537,0,0,0
35741,0.033455124,0,0,0
35742,0.058110213,0,1,0
35743,0.044281648,0,0,0
35744,0.04554063,0,0,0
35745,0.038019209,0,0,0
35746,0.031546678,0,0,0
35747,0.051730209,0,1,0
35748,0.06053781,0,1,0
35749,0.05745371,0,1,0
35750,0.04513465,0,0,0
35751,0.048199028,0,0,0
35752,0.067296223,0,1,0
35753,0.033771331,0,0,0
35754,0.051774336,0,1,0
35755,0.047294666,0,0,0
35756,0.056017535,0,1,0
35757,0.033473446,0,0,0
35758,0.042596679,0,0,0
35759,0.065550522,0,1,0
35760,0.058251745,0,1,0
35761,0.064460163,0,1,0
35762,0.046524436,0,0,0
35763,0.038696244,0,0,0
35764,0.03528158,0,0,0
35765,0.063537581,0,1,0
35766,0.034882538,0,0,0
35767,0.047438663,0,0,0
35768,0.022216722,0,0,0
35769,0.056433277,0,1,0
35770,0.065092057,0,1,1
35771,0.043808775,0,0,0
35772,0.048452393,0,0,0
35773,0.037729222,0,0,0
35774,0.046695156,0,0,0
35775,0.070848094,0,1,0
35776,0.06944455,0,1,0
35777,0.048700643,0,0,0
35778,0.060314236,0,1,0
35779,0.062267777,0,1,0
35780,0.073284224,0,1,0
35781,0.04842503,0,0,0
35782,0.058912173,0,1,0
35783,0.0543135,0,1,0
35784,0.031489317,0,0,0
35785,0.068837133,0,1,0
35786,0.042711814,0,0,0
35787,0.04349269,0,0,0
35788,0.04844532,0,0,0
35789,0.063404207,0,1,0
35790,0.041718246,0,0,0
35791,0.045109109,0,0,0
35792,0.033864815,0,0,0
35793,0.047084198,0,0,0
35794,0.047457895,0,0,0
35795,0.072210352,0,1,0
35796,0.053740224,0,1,0
35797,0.075506483,0,1,0
35798,0.038436787,0,0,0
35799,0.044081507,0,0,0
35800,0.044391355,0,0,1
35801,0.068831813,0,1,0
35802,0.053522254,0,1,0
35803,0.034335151,0,0,1
35804,0.051258512,0,1,0
35805,0.072484311,0,1,0
35806,0.05632584,0,1,0
35807,0.038374876,0,0,1
35808,0.044322284,0,0,0
35809,0.057230056,0,1,0
35810,0.067787977,0,1,0
35811,0.067207781,0,1,1
35812,0.049916355,0,0,0
35813,0.067471087,0,1,0
35814,0.042655009,0,0,0
35815,0.043437364,0,0,0
35816,0.057473092,0,1,0
35817,0.049241234,0,0,1
35818,0.046520474,0,0,0
35819,0.048855088,0,0,0
35820,0.064485991,0,1,0
35821,0.040631327,0,0,1
35822,0.051667469,0,1,0
35823,0.017099478,0,0,1
35824,0.039183106,0,0,0
35825,0.04092431,0,0,0
35826,0.040526703,0,0,0
35827,0.056431403,0,1,0
35828,0.056375024,0,1,0
35829,0.044987852,0,0,0
35830,0.060511278,0,1,0
35831,0.033874277,0,0,0
35832,0.077021213,0,1,0
35833,0.045544868,0,0,0
35834,0.056981623,0,1,0
35835,0.055674597,0,1,0
35836,0.053335545,0,1,0
35837,0.081755569,0,1,0
35838,0.074216839,0,1,0
35839,0.051584203,0,1,0
35840,0.060397877,0,1,1
35841,0.038989577,0,0,0
35842,0.041752388,0,0,0
35843,0.042114846,0,0,0
35844,0.045407574,0,0,0
35845,0.062866899,0,1,0
35846,0.036980778,0,0,1
35847,0.034361363,0,0,0
35848,0.046914052,0,0,0
35849,0.070974256,0,1,0
35850,0.052668226,0,1,0
35851,0.050153421,0,1,0
35852,0.051226405,0,1,0
35853,0.053236953,0,1,0
35854,0.066399779,0,1,0
35855,0.061235308,0,1,0
35856,0.043143249,0,0,0
35857,0.052334889,0,1,1
35858,0.054522174,0,1,0
35859,0.069044953,0,1,0
35860,0.040084562,0,0,0
35861,0.042965318,0,0,0
35862,0.046325368,0,0,0
35863,0.050623147,0,1,0
35864,0.059240402,0,1,0
35865,0.043643211,0,0,0
35866,0.049259418,0,0,0
35867,0.035685606,0,0,0
35868,0.055767152,0,1,0
35869,0.057990143,0,1,0
35870,0.033464092,0,0,0
35871,0.044523493,0,0,0
35872,0.043713984,0,0,0
35873,0.036356125,0,0,0
35874,0.050600946,0,1,0
35875,0.047868625,0,0,0
35876,0.042667408,0,0,0
35877,0.059426516,0,1,0
35878,0.05667052,0,1,0
35879,0.047103475,0,0,0
35880,0.04639107,0,0,0
35881,0.031140776,0,0,0
35882,0.049172055,0,0,0
35883,0.049843569,0,0,0
35884,0.072598542,0,1,0
35885,0.04683622,0,0,0
35886,0.057244282,0,1,0
35887,0.061790803,0,1,0
35888,0.038079404,0,0,1
35889,0.076551835,0,1,0
35890,0.042985183,0,0,0
35891,0.066432979,0,1,0
35892,0.0432764,0,0,0
35893,0.049534203,0,0,0
35894,0.058447574,0,1,0
35895,0.053178066,0,1,0
35896,0.070337789,0,1,0
35897,0.078609699,0,1,0
35898,0.075645787,0,1,0
35899,0.049377295,0,0,0
35900,0.073588545,0,1,0
35901,0.047533093,0,0,0
35902,0.042399351,0,0,0
35903,0.063718053,0,1,0
35904,0.056984576,0,1,0
35905,0.03749669,0,0,0
35906,0.061929056,0,1,0
35907,0.056885126,0,1,0
35908,0.067562091,0,1,0
35909,0.045392352,0,0,0
35910,0.055981632,0,1,0
35911,0.05199456,0,1,0
35912,0.04445725,0,0,0
35913,0.048301461,0,0,0
35914,0.046457977,0,0,0
35915,0.063007413,0,1,1
35916,0.037308787,0,0,0
35917,0.067084658,0,1,0
35918,0.043204723,0,0,0
35919,0.038924243,0,0,0
35920,0.041676268,0,0,0
35921,0.028564437,0,0,0
35922,0.050627023,0,1,0
35923,0.038739292,0,0,0
35924,0.033004583,0,0,0
35925,0.041601866,0,0,1
35926,0.054485162,0,1,0
35927,0.064355898,0,1,0
35928,0.066871053,0,1,0
35929,0.045623706,0,0,0
35930,0.047184746,0,0,0
35931,0.045568689,0,0,0
35932,0.033586761,0,0,0
35933,0.045506725,0,0,0
35934,0.045437841,0,0,0
35935,0.054542671,0,1,0
35936,0.061281077,0,1,0
35937,0.019323279,0,0,0
35938,0.059355347,0,1,0
35939,0.04676834,0,0,0
35940,0.048566041,0,0,0
35941,0.0634673,0,1,0
35942,0.068595016,0,1,0
35943,0.044024581,0,0,0
35944,0.054391737,0,1,0
35945,0.047300944,0,0,0
35946,0.040856098,0,0,0
35947,0.044403455,0,0,0
35948,0.051024227,0,1,0
35949,0.056622946,0,1,0
35950,0.054812391,0,1,0
35951,0.039032937,0,0,0
35952,0.064101177,0,1,0
35953,0.063866829,0,1,0
35954,0.063907012,0,1,0
35955,0.010649192,0,0,0
35956,0.037047676,0,0,0
35957,0.043323316,0,0,0
35958,0.054025486,0,1,0
35959,0.054590791,0,1,0
35960,0.053669354,0,1,0
35961,0.074061331,0,1,0
35962,0.065207783,0,1,0
35963,0.041730133,0,0,0
35964,0.037570822,0,0,0
35965,0.050722454,0,1,0
35966,0.042396958,0,0,0
35967,0.054857445,0,1,0
35968,0.051911948,0,1,0
35969,0.060141781,0,1,0
35970,0.056725508,0,1,0
35971,0.068070296,0,1,1
35972,0.038147304,0,0,0
35973,0.056801135,0,1,0
35974,0.060119019,0,1,1
35975,0.051489465,0,1,0
35976,0.049941839,0,0,0
35977,0.064188548,0,1,0
35978,0.067646857,0,1,0
35979,0.083328409,0,1,0
35980,0.06049666,0,1,0
35981,0.056368898,0,1,0
35982,0.043980702,0,0,0
35983,0.052734014,0,1,0
35984,0.048572375,0,0,0
35985,0.035289847,0,0,0
35986,0.04029976,0,0,0
35987,0.041236437,0,0,0
35988,0.045230193,0,0,0
35989,0.054659284,0,1,0
35990,0.055001683,0,1,0
35991,0.045160023,0,0,0
35992,0.05281496,0,1,0
35993,0.049348743,0,0,0
35994,0.03906534,0,0,0
35995,0.047516039,0,0,0
35996,0.053053647,0,1,0
35997,0.039940015,0,0,0
35998,0.030310169,0,0,0
35999,0.062567403,0,1,0
36000,0.074721373,0,1,0
36001,0.046938314,0,0,0
36002,0.06991027,0,1,0
36003,0.045026208,0,0,0
36004,0.041052015,0,0,0
36005,0.050187363,0,1,0
36006,0.051948656,0,1,0
36007,0.029865417,0,0,0
36008,0.075513928,0,1,0
36009,0.047630908,0,0,0
36010,0.05709539,0,1,0
36011,0.044064935,0,0,0
36012,0.041254157,0,0,0
36013,0.042483854,0,0,0
36014,0.038147304,0,0,1
36015,0.047718201,0,0,0
36016,0.069137487,0,1,1
36017,0.04524203,0,0,0
36018,0.054007017,0,1,1
36019,0.038917298,0,0,0
36020,0.068482426,0,1,0
36021,0.047177479,0,0,1
36022,0.051618627,0,1,0
36023,0.058371497,0,1,0
36024,0.039878321,0,0,0
36025,0.054083192,0,1,0
36026,0.04349269,0,0,0
36027,0.055360809,0,1,0
36028,0.049488472,0,0,0
36029,0.058188451,0,1,0
36030,0.046405589,0,0,0
36031,0.027711264,0,0,0
36032,0.046684932,0,0,0
36033,0.059118824,0,1,0
36034,0.042902484,0,0,0
36035,0.044920514,0,0,0
36036,0.050263832,0,1,0
36037,0.049894534,0,0,0
36038,0.038005085,0,0,0
36039,0.056501344,0,1,0
36040,0.058722733,0,1,0
36041,0.053339987,0,1,1
36042,0.029587955,0,0,0
36043,0.075285378,0,1,0
36044,0.047673073,0,0,1
36045,0.041656496,0,0,0
36046,0.071978007,0,1,0
36047,0.058905287,0,1,0
36048,0.066890496,0,1,0
36049,0.041589593,0,0,0
36050,0.061630293,0,1,0
36051,0.043844962,0,0,0
36052,0.065700386,0,1,0
36053,0.06001059,0,1,0
36054,0.065845707,0,1,0
36055,0.038974272,0,0,0
36056,0.043784722,0,0,0
36057,0.039721311,0,0,0
36058,0.054919201,0,1,0
36059,0.060462169,0,1,0
36060,0.052735417,0,1,0
36061,0.072741434,0,1,0
36062,0.045387295,0,0,1
36063,0.05866058,0,1,0
36064,0.033860616,0,0,0
36065,0.043808775,0,0,0
36066,0.061410529,0,1,0
36067,0.035742154,0,0,0
36068,0.045026837,0,0,0
36069,0.039050754,0,0,0
36070,0.041777165,0,0,0
36071,0.051550497,0,1,0
36072,0.038318558,0,0,0
36073,0.046909142,0,0,0
36074,0.042370156,0,0,0
36075,0.035299559,0,0,0
36076,0.058066312,0,1,0
36077,0.060744391,0,1,0
36078,0.045124545,0,0,0
36079,0.047711598,0,0,0
36080,0.058745845,0,1,0
36081,0.064459949,0,1,0
36082,0.052043416,0,1,0
36083,0.055743364,0,1,0
36084,0.057483931,0,1,0
36085,0.065848431,0,1,0
36086,0.043214473,0,0,0
36087,0.075230615,0,1,0
36088,0.050948069,0,1,0
36089,0.05062984,0,1,0
36090,0.069375415,0,1,0
36091,0.046297678,0,0,0
36092,0.067710398,0,1,1
36093,0.056965848,0,1,1
36094,0.048535966,0,0,0
36095,0.037058415,0,0,0
36096,0.043285551,0,0,0
36097,0.038985736,0,0,0
36098,0.06026229,0,1,0
36099,0.04927329,0,0,0
36100,0.051333504,0,1,0
36101,0.073674618,0,1,0
36102,0.055726409,0,1,0
36103,0.073980816,0,1,0
36104,0.046654071,0,0,0
36105,0.038318558,0,0,0
36106,0.035173685,0,0,0
36107,0.067189539,0,1,0
36108,0.060236875,0,1,0
36109,0.051576898,0,1,0
36110,0.056253513,0,1,0
36111,0.043335465,0,0,0
36112,0.032174185,0,0,0
36113,0.059646747,0,1,0
36114,0.053450863,0,1,0
36115,0.048949848,0,0,0
36116,0.047995107,0,0,0
36117,0.079893355,0,1,0
36118,0.049854393,0,0,0
36119,0.051010808,0,1,0
36120,0.044397628,0,0,0
36121,0.058439958,0,1,0
36122,0.038707255,0,0,0
36123,0.03322934,0,0,0
36124,0.033709863,0,0,0
36125,0.052733593,0,1,0
36126,0.056306111,0,1,0
36127,0.053385572,0,1,1
36128,0.043178783,0,0,0
36129,0.070576203,0,1,0
36130,0.065173592,0,1,0
36131,0.050312923,0,1,0
36132,0.046764684,0,0,0
36133,0.050962543,0,1,0
36134,0.043568716,0,0,0
36135,0.059391533,0,1,0
36136,0.053683064,0,1,0
36137,0.052968265,0,1,0
36138,0.068411006,0,1,0
36139,0.03748472,0,0,0
36140,0.042666881,0,0,0
36141,0.046972338,0,0,0
36142,0.037183257,0,0,0
36143,0.057893696,0,1,0
36144,0.037602619,0,0,0
36145,0.054691762,0,1,0
36146,0.034489774,0,0,0
36147,0.055728671,0,1,0
36148,0.045674537,0,0,0
36149,0.052203264,0,1,0
36150,0.054291093,0,1,0
36151,0.051763565,0,1,0
36152,0.079665828,0,1,0
36153,0.07066063,0,1,0
36154,0.077580022,0,1,0
36155,0.065606036,0,1,0
36156,0.041977213,0,0,0
36157,0.037739722,0,0,0
36158,0.070328083,0,1,0
36159,0.052932749,0,1,0
36160,0.038296962,0,0,0
36161,0.057639512,0,1,0
36162,0.045476797,0,0,0
36163,0.057603199,0,1,0
36164,0.056559889,0,1,0
36165,0.057341591,0,1,0
36166,0.047471428,0,0,0
36167,0.063001701,0,1,0
36168,0.05502261,0,1,0
36169,0.036702121,0,0,0
36170,0.057516507,0,1,0
36171,0.060467831,0,1,0
36172,0.051057803,0,1,0
36173,0.045466993,0,0,0
36174,0.051957518,0,1,0
36175,0.04240217,0,0,0
36176,0.044763766,0,0,0
36177,0.058251932,0,1,0
36178,0.027010947,0,0,0
36179,0.043648421,0,0,0
36180,0.041728128,0,0,0
36181,0.054474668,0,1,0
36182,0.039995188,0,0,0
36183,0.042544412,0,0,0
36184,0.070247606,0,1,0
36185,0.051355971,0,1,0
36186,0.06650153,0,1,1
36187,0.043108824,0,0,0
36188,0.07477363,0,1,0
36189,0.044913118,0,0,0
36190,0.05904118,0,1,0
36191,0.057319352,0,1,0
36192,0.060689903,0,1,0
36193,0.057235968,0,1,0
36194,0.04194484,0,0,0
36195,0.054054231,0,1,0
36196,0.04795322,0,0,1
36197,0.067922247,0,1,0
36198,0.054748751,0,1,0
36199,0.064567529,0,1,0
36200,0.067815097,0,1,0
36201,0.052704265,0,1,0
36202,0.03684642,0,0,0
36203,0.034094504,0,0,1
36204,0.047574578,0,0,0
36205,0.069861928,0,1,1
36206,0.04851478,0,0,0
36207,0.065428218,0,1,0
36208,0.036342443,0,0,0
36209,0.054692109,0,1,0
36210,0.061612665,0,1,0
36211,0.037329422,0,0,0
36212,0.058844553,0,1,0
36213,0.053402062,0,1,1
36214,0.056945123,0,1,0
36215,0.034157853,0,0,0
36216,0.058388069,0,1,0
36217,0.061093857,0,1,0
36218,0.05187638,0,1,0
36219,0.054042085,0,1,0
36220,0.054451846,0,1,0
36221,0.050477181,0,1,0
36222,0.047933522,0,0,0
36223,0.058322266,0,1,0
36224,0.051457406,0,1,0
36225,0.032558648,0,0,0
36226,0.05911164,0,1,0
36227,0.039393045,0,0,0
36228,0.082198233,0,1,0
36229,0.046883273,0,0,0
36230,0.076437118,0,1,1
36231,0.040103137,0,0,0
36232,0.057176714,0,1,0
36233,0.052555877,0,1,0
36234,0.052239252,0,1,0
36235,0.048449456,0,0,0
36236,0.047758017,0,0,0
36237,0.033842854,0,0,0
36238,0.060276483,0,1,0
36239,0.057864512,0,1,0
36240,0.036702712,0,0,0
36241,0.051399223,0,1,0
36242,0.038677732,0,0,0
36243,0.0418655,0,0,0
36244,0.067590741,0,1,0
36245,0.077520655,0,1,0
36246,0.035031112,0,0,0
36247,0.060416799,0,1,0
36248,0.04397211,0,0,0
36249,0.054325345,0,1,0
36250,0.044914505,0,0,0
36251,0.035432388,0,0,0
36252,0.049205114,0,0,0
36253,0.057855553,0,1,0
36254,0.04422213,0,0,0
36255,0.045548213,0,0,0
36256,0.061398896,0,1,0
36257,0.050834076,0,1,0
36258,0.04214054,0,0,0
36259,0.056001388,0,1,0
36260,0.071433632,0,1,0
36261,0.051903736,0,1,0
36262,0.052396029,0,1,0
36263,0.037339197,0,0,1
36264,0.051027409,0,1,0
36265,0.061098362,0,1,0
36266,0.056370334,0,1,0
36267,0.049988683,0,0,0
36268,0.075534195,0,1,0
36269,0.063557678,0,1,0
36270,0.056222343,0,1,0
36271,0.070132186,0,1,0
36272,0.043010576,0,0,0
36273,0.065257086,0,1,0
36274,0.055020704,0,1,1
36275,0.072297187,0,1,0
36276,0.044720673,0,0,0
36277,0.056616227,0,1,0
36278,0.041777165,0,0,0
36279,0.065430649,0,1,0
36280,0.062411457,0,1,0
36281,0.054668932,0,1,0
36282,0.053105774,0,1,0
36283,0.037395247,0,0,0
36284,0.06111301,0,1,0
36285,0.057549053,0,1,0
36286,0.038147304,0,0,0
36287,0.036634129,0,0,0
36288,0.0363468,0,0,0
36289,0.044288382,0,0,0
36290,0.038015658,0,0,0
36291,0.042288402,0,0,1
36292,0.044425073,0,0,0
36293,0.03815806,0,0,0
36294,0.055194815,0,1,0
36295,0.051369897,0,1,0
36296,0.056660384,0,1,0
36297,0.046262638,0,0,0
36298,0.037729222,0,0,0
36299,0.052829374,0,1,0
36300,0.037467896,0,0,0
36301,0.036941504,0,0,0
36302,0.053208418,0,1,0
36303,0.045493094,0,0,0
36304,0.065035151,0,1,1
36305,0.057252411,0,1,0
36306,0.066402901,0,1,0
36307,0.04255317,0,0,0
36308,0.049300065,0,0,0
36309,0.057494888,0,1,0
36310,0.043730682,0,0,0
36311,0.058350985,0,1,0
36312,0.033855485,0,0,0
36313,0.047994992,0,0,0
36314,0.0390654,0,0,0
36315,0.053570293,0,1,0
36316,0.050547195,0,1,0
36317,0.037739722,0,0,0
36318,0.036094674,0,0,0
36319,0.078578436,0,1,0
36320,0.041637408,0,0,0
36321,0.060911402,0,1,0
36322,0.034344609,0,0,0
36323,0.037994659,0,0,0
36324,0.04620761,0,0,0
36325,0.034736488,0,0,0
36326,0.073702775,0,1,0
36327,0.048841328,0,0,0
36328,0.0350377,0,0,0
36329,0.057494584,0,1,0
36330,0.042234206,0,0,0
36331,0.070551268,0,1,0
36332,0.03815777,0,0,1
36333,0.045225494,0,0,0
36334,0.042760099,0,0,0
36335,0.033473446,0,0,0
36336,0.035632562,0,0,0
36337,0.028909467,0,0,1
36338,0.04712761,0,0,0
36339,0.055243281,0,1,0
36340,0.055842609,0,1,0
36341,0.075724173,0,1,1
36342,0.044632205,0,0,0
36343,0.06711498,0,1,0
36344,0.063930374,0,1,0
36345,0.046297666,0,0,0
36346,0.043243835,0,0,0
36347,0.060894337,0,1,0
36348,0.046483547,0,0,0
36349,0.060005855,0,1,0
36350,0.070639045,0,1,0
36351,0.017780531,0,0,0
36352,0.051980437,0,1,0
36353,0.050701908,0,1,0
36354,0.058084676,0,1,0
36355,0.054115217,0,1,1
36356,0.054661961,0,1,0
36357,0.060293158,0,1,0
36358,0.052057352,0,1,0
36359,0.075300516,0,1,0
36360,0.053370171,0,1,0
36361,0.06027395,0,1,0
36362,0.051478382,0,1,0
36363,0.076863579,0,1,0
36364,0.035802644,0,0,1
36365,0.066998761,0,1,0
36366,0.05104858,0,1,0
36367,0.048641754,0,0,0
36368,0.076355152,0,1,0
36369,0.059487354,0,1,0
36370,0.038907051,0,0,0
36371,0.06306669,0,1,0
36372,0.03527125,0,0,0
36373,0.053394743,0,1,0
36374,0.055844562,0,1,0
36375,0.05890777,0,1,0
36376,0.051316299,0,1,0
36377,0.058789868,0,1,0
36378,0.04620232,0,0,0
36379,0.058294127,0,1,0
36380,0.045358492,0,0,0
36381,0.043468027,0,0,0
36382,0.050117204,0,1,1
36383,0.059948428,0,1,0
36384,0.045908765,0,0,0
36385,0.034977875,0,0,0
36386,0.039729075,0,0,1
36387,0.055924885,0,1,0
36388,0.029747689,0,0,0
36389,0.036397396,0,0,0
36390,0.052466989,0,1,0
36391,0.058248525,0,1,0
36392,0.052143791,0,1,1
36393,0.045556718,0,0,0
36394,0.041822224,0,0,0
36395,0.04966856,0,0,0
36396,0.038989724,0,0,0
36397,0.05147811,0,1,0
36398,0.038848116,0,0,1
36399,0.057677324,0,1,0
36400,0.057007915,0,1,0
36401,0.038891179,0,0,0
36402,0.056174033,0,1,0
36403,0.051773379,0,1,0
36404,0.042902963,0,0,0
36405,0.051208716,0,1,0
36406,0.063167182,0,1,0
36407,0.041399987,0,0,0
36408,0.040629547,0,0,0
36409,0.071945467,0,1,0
36410,0.02879482,0,0,0
36411,0.051889266,0,1,0
36412,0.06157745,0,1,0
36413,0.076179686,0,1,0
36414,0.039687368,0,0,0
36415,0.040890211,0,0,0
36416,0.043357603,0,0,0
36417,0.047850384,0,0,0
36418,0.054199961,0,1,0
36419,0.065042033,0,1,0
36420,0.04365046,0,0,0
36421,0.048962885,0,0,0
36422,0.045733132,0,0,0
36423,0.048994206,0,0,0
36424,0.035143645,0,0,0
36425,0.061873271,0,1,0
36426,0.058479985,0,1,0
36427,0.049704002,0,0,0
36428,0.045101414,0,0,0
36429,0.038959463,0,0,0
36430,0.052052756,0,1,0
36431,0.053220197,0,1,0
36432,0.056898126,0,1,0
36433,0.017461879,0,0,0
36434,0.046520147,0,0,0
36435,0.043369867,0,0,0
36436,0.05446663,0,1,0
36437,0.052013049,0,1,1
36438,0.045564893,0,0,0
36439,0.05150509,0,1,0
36440,0.04051727,0,0,0
36441,0.034528179,0,0,0
36442,0.035613083,0,0,0
36443,0.047905472,0,0,0
36444,0.048899311,0,0,0
36445,0.054114327,0,1,0
36446,0.044483891,0,0,0
36447,0.046541138,0,0,0
36448,0.04780826,0,0,0
36449,0.042497858,0,0,0
36450,0.040738188,0,0,0
36451,0.070743583,0,1,0
36452,0.052569629,0,1,0
36453,0.062578928,0,1,0
36454,0.046481791,0,0,0
36455,0.042387773,0,0,0
36456,0.048617473,0,0,0
36457,0.05529165,0,1,0
36458,0.021031882,0,0,0
36459,0.060954911,0,1,0
36460,0.046990693,0,0,0
36461,0.038577102,0,0,0
36462,0.042700154,0,0,0
36463,0.059876814,0,1,0
36464,0.072547886,0,1,0
36465,0.058301083,0,1,0
36466,0.049329763,0,0,0
36467,0.038749767,0,0,0
36468,0.066119156,0,1,0
36469,0.051640479,0,1,0
36470,0.064255398,0,1,0
36471,0.036045104,0,0,0
36472,0.048262805,0,0,0
36473,0.046778877,0,0,0
36474,0.038826676,0,0,0
36475,0.068309502,0,1,0
36476,0.043772277,0,0,0
36477,0.041715906,0,0,0
36478,0.075725542,0,1,0
36479,0.057773024,0,1,0
36480,0.036096648,0,0,0
36481,0.037534427,0,0,0
36482,0.031513821,0,0,0
36483,0.065993665,0,1,0
36484,0.046061142,0,0,0
36485,0.049448404,0,0,0
36486,0.066096728,0,1,0
36487,0.054940588,0,1,0
36488,0.039022241,0,0,0
36489,0.034172943,0,0,0
36490,0.058868232,0,1,0
36491,0.043359447,0,0,0
36492,0.062865468,0,1,0
36493,0.053853414,0,1,0
36494,0.028213168,0,0,0
36495,0.034489774,0,0,0
36496,0.066441154,0,1,0
36497,0.073923372,0,1,0
36498,0.034095994,0,0,0
36499,0.054481356,0,1,0
36500,0.04742212,0,0,0
36501,0.05043981,0,1,0
36502,0.046527725,0,0,0
36503,0.048275428,0,0,0
36504,0.05086619,0,1,0
36505,0.0395176,0,0,0
36506,0.054252805,0,1,0
36507,0.025503722,0,0,0
36508,0.049116453,0,0,0
36509,0.041979221,0,0,0
36510,0.064684538,0,1,0
36511,0.053680053,0,1,0
36512,0.036112393,0,0,0
36513,0.042936076,0,0,0
36514,0.045281077,0,0,0
36515,0.05680198,0,1,0
36516,0.060487548,0,1,0
36517,0.053419656,0,1,0
36518,0.070437434,0,1,0
36519,0.065814691,0,1,0
36520,0.054227623,0,1,0
36521,0.046739545,0,0,0
36522,0.041614495,0,0,0
36523,0.040988177,0,0,0
36524,0.049016303,0,0,0
36525,0.065467475,0,1,0
36526,0.060758681,0,1,0
36527,0.041676544,0,0,0
36528,0.046854926,0,0,0
36529,0.058416077,0,1,0
36530,0.051709157,0,1,0
36531,0.050085477,0,1,1
36532,0.053475552,0,1,0
36533,0.048428794,0,0,0
36534,0.059502097,0,1,0
36535,0.017451275,0,0,0
36536,0.047357279,0,0,0
36537,0.052438777,0,1,0
36538,0.00600804,0,0,0
36539,0.052137019,0,1,0
36540,0.070655128,0,1,0
36541,0.064448652,0,1,0
36542,0.049959814,0,0,0
36543,0.06952685,0,1,0
36544,0.044584189,0,0,0
36545,0.058148268,0,1,0
36546,0.056063633,0,1,0
36547,0.038598557,0,0,0
36548,0.046531099,0,0,0
36549,0.061580176,0,1,0
36550,0.047417303,0,0,0
36551,0.054505253,0,1,0
36552,0.04994929,0,0,0
36553,0.052813106,0,1,0
36554,0.059819779,0,1,0
36555,0.044062922,0,0,0
36556,0.038785534,0,0,0
36557,0.013178711,0,0,0
36558,0.050431845,0,1,0
36559,0.040690482,0,0,0
36560,0.063503785,0,1,0
36561,0.047122158,0,0,0
36562,0.052386231,0,1,0
36563,0.06007081,0,1,1
36564,0.043966688,0,0,0
36565,0.0406276,0,0,0
36566,0.033948448,0,0,0
36567,0.066049888,0,1,0
36568,0.054443776,0,1,0
36569,0.045731351,0,0,0
36570,0.049550112,0,0,0
36571,0.065881634,0,1,1
36572,0.041215106,0,0,0
36573,0.056956303,0,1,0
36574,0.037381405,0,0,0
36575,0.057414466,0,1,0
36576,0.059022005,0,1,0
36577,0.04267386,0,0,0
36578,0.025596793,0,0,0
36579,0.062495403,0,1,0
36580,0.055720411,0,1,0
36581,0.058207799,0,1,0
36582,0.074573413,0,1,0
36583,0.036641218,0,0,0
36584,0.049973983,0,0,0
36585,0.055330012,0,1,0
36586,0.069145786,0,1,0
36587,0.039415953,0,0,0
36588,0.049697858,0,0,0
36589,0.044523376,0,0,0
36590,0.037602476,0,0,0
36591,0.074393845,0,1,0
36592,0.033845899,0,0,0
36593,0.057184865,0,1,0
36594,0.055503185,0,1,0
36595,0.035444548,0,0,0
36596,0.052359292,0,1,0
36597,0.035374605,0,0,0
36598,0.067501585,0,1,1
36599,0.058847212,0,1,0
36600,0.058732062,0,1,0
36601,0.05322774,0,1,0
36602,0.043378141,0,0,0
36603,0.04799806,0,0,0
36604,0.056019286,0,1,0
36605,0.041788742,0,0,0
